ACCOUNT_NUMBER,MPXN,FUEL_TYPE,METER_SERIAL_NUMBER,METER_TYPE,METER_STATUS,EFFECTIVE_FROM,EFFECTIVE_TO,IS_CURRENT
6000024366,5862206016,Gas,MTR97897926,Smart,Active,2022-09-15,9999-12-31,True
6000034886,8857101211,Gas,MTR67255608,Smart,Active,2024-09-11,9999-12-31,True
6000000389,7137534147,Gas,MTR26120894,Traditional,Active,2024-11-07,9999-12-31,True
6000024666,544853422,Gas,MTR13363095,Traditional,Active,2024-05-21,9999-12-31,True
6000036953,9204421143,Gas,MTR56257077,Traditional,Active,2022-09-18,2025-07-19,False
6000036953,9204421143,Gas,MTR56257077,Smart,Active,2025-07-19,9999-12-31,True
6000049429,2990233427,Gas,MTR84810400,Traditional,Active,2023-08-11,9999-12-31,True
6000035392,4875182725,Gas,MTR44142220,Traditional,Active,2023-04-22,9999-12-31,True
6000005945,4094518539,Gas,MTR69825680,Traditional,Active,2023-07-13,9999-12-31,True
6000006156,9760238339,Gas,MTR12037354,Traditional,Active,2025-08-25,2025-12-11,False
6000006156,9760238339,Gas,MTR12037354,Smart,Active,2025-12-11,9999-12-31,True
6000017412,1105567004,Gas,MTR30452429,Traditional,Active,2025-08-11,2025-12-24,False
6000017412,1105567004,Gas,MTR30452429,Smart,Active,2025-12-24,9999-12-31,True
6000043154,6484403952,Gas,MTR35503388,Smart,Active,2025-10-22,9999-12-31,True
6000006032,3391752693,Gas,MTR79016740,Smart,Active,2022-08-26,9999-12-31,True
6000017019,9889525814,Gas,MTR65674191,Smart,Active,2025-07-31,9999-12-31,True
6000040899,3541609467,Gas,MTR82916300,Smart,Active,2023-03-30,9999-12-31,True
6000048866,3427943506,Gas,MTR91262504,Smart,Active,2024-11-02,9999-12-31,True
6000013696,1161119148,Gas,MTR16959395,Smart,Active,2023-04-30,9999-12-31,True
6000038654,1633278405,Gas,MTR37195412,Smart,Active,2023-12-09,9999-12-31,True
6000045351,3368816582,Gas,MTR45724422,Traditional,Active,2025-05-15,9999-12-31,True
6000008710,9628061682,Gas,MTR67993234,Smart,Active,2022-09-25,9999-12-31,True
6000001516,3490881532,Gas,MTR68397860,Traditional,Active,2023-03-08,9999-12-31,True
6000046208,9233785346,Gas,MTR96735955,Smart,Active,2023-07-16,9999-12-31,True
6000017859,1810123588,Gas,MTR41379628,Smart,Active,2026-05-16,9999-12-31,True
6000048854,7807494366,Gas,MTR14863281,Traditional,Active,2026-04-16,9999-12-31,True
6000033715,9155747902,Gas,MTR96241779,Traditional,Active,2026-01-02,9999-12-31,True
6000034309,9510548147,Gas,MTR21332004,Traditional,Active,2026-08-01,9999-12-31,True
6000022856,8792495115,Gas,MTR91266498,Smart,Active,2023-08-15,9999-12-31,True
6000025719,3348512343,Gas,MTR39310119,Smart,Active,2025-04-30,9999-12-31,True
6000032723,5796117573,Gas,MTR13697858,Traditional,Active,2023-03-19,9999-12-31,True
6000010034,3025948125,Gas,MTR18787209,Traditional,Active,2024-12-01,2026-02-16,False
6000010034,3025948125,Gas,MTR18787209,Smart,Active,2026-02-16,9999-12-31,True
6000009732,7038262331,Gas,MTR27218033,Smart,Active,2024-05-11,9999-12-31,True
6000011176,7242496746,Gas,MTR81974064,Traditional,Active,2023-07-14,9999-12-31,True
6000044407,6646179405,Gas,MTR39987891,Traditional,Active,2024-12-03,2026-07-25,False
6000044407,6646179405,Gas,MTR39987891,Smart,Active,2026-07-25,9999-12-31,True
6000012424,8465622184,Gas,MTR13151453,Traditional,Active,2026-05-22,9999-12-31,True
6000044561,409456424,Gas,MTR45872511,Traditional,Active,2024-08-12,9999-12-31,True
6000030062,6440109210,Gas,MTR45070871,Smart,Active,2024-10-05,9999-12-31,True
6000017890,6786089619,Gas,MTR34211144,Traditional,Active,2025-02-12,2025-04-25,False
6000017890,6786089619,Gas,MTR34211144,Smart,Active,2025-04-25,9999-12-31,True
6000012933,6338206157,Gas,MTR12023612,Traditional,Active,2025-07-19,9999-12-31,True
6000041852,9951197142,Gas,MTR86769809,Traditional,Active,2025-12-13,9999-12-31,True
6000039872,6593843633,Gas,MTR14886072,Smart,Active,2024-09-16,9999-12-31,True
6000019152,9343908959,Gas,MTR45467007,Traditional,Active,2024-05-23,2025-02-05,False
6000019152,9343908959,Gas,MTR45467007,Smart,Active,2025-02-05,9999-12-31,True
6000002078,5601089986,Gas,MTR75018033,Traditional,Active,2023-12-31,2026-01-15,False
6000002078,5601089986,Gas,MTR75018033,Smart,Active,2026-01-15,9999-12-31,True
6000029973,1434813472,Gas,MTR13417436,Traditional,Active,2022-11-16,2024-09-05,False
6000029973,1434813472,Gas,MTR13417436,Smart,Active,2024-09-05,9999-12-31,True
6000023959,3792134176,Gas,MTR57075527,Smart,Active,2025-01-17,9999-12-31,True
6000034612,9839219658,Gas,MTR38365523,Traditional,Active,2023-11-03,9999-12-31,True
6000004961,5950284232,Gas,MTR18051692,Smart,Active,2025-12-23,9999-12-31,True
6000031134,5007637217,Gas,MTR28484840,Traditional,Active,2022-08-28,2026-07-04,False
6000031134,5007637217,Gas,MTR28484840,Smart,Active,2026-07-04,9999-12-31,True
6000032670,5826696155,Gas,MTR14928504,Traditional,Active,2024-08-25,9999-12-31,True
6000023460,860179219,Gas,MTR84496100,Traditional,Active,2023-06-10,2025-06-21,False
6000023460,860179219,Gas,MTR84496100,Smart,Active,2025-06-21,9999-12-31,True
6000022564,3277704826,Gas,MTR40857390,Traditional,Active,2023-03-15,9999-12-31,True
6000024540,4840002625,Gas,MTR30485748,Traditional,Active,2023-06-17,2024-08-24,False
6000024540,4840002625,Gas,MTR30485748,Smart,Active,2024-08-24,9999-12-31,True
6000037726,4139686690,Gas,MTR78324218,Smart,Active,2024-10-13,9999-12-31,True
6000016455,8309837411,Gas,MTR30730850,Smart,Active,2025-06-30,9999-12-31,True
6000001189,9407337878,Gas,MTR84972812,Traditional,Active,2023-11-27,9999-12-31,True
6000005184,1200067934,Gas,MTR59953016,Traditional,Active,2023-02-11,9999-12-31,True
6000040945,188492819,Gas,MTR55729615,Smart,Active,2025-10-13,9999-12-31,True
6000001112,2833495940,Gas,MTR20704727,Smart,Active,2026-07-12,9999-12-31,True
6000022492,3728832406,Gas,MTR13868989,Traditional,Active,2023-02-21,9999-12-31,True
6000014911,820733814,Gas,MTR16665882,Smart,Active,2025-05-27,9999-12-31,True
6000010996,389599552,Gas,MTR36871598,Smart,Active,2022-08-04,9999-12-31,True
6000038243,4594496496,Gas,MTR80751911,Smart,Active,2024-07-04,9999-12-31,True
6000027471,5291517057,Gas,MTR25690155,Traditional,Active,2023-05-11,2024-12-16,False
6000027471,5291517057,Gas,MTR25690155,Smart,Active,2024-12-16,9999-12-31,True
6000011188,6653379951,Gas,MTR97844439,Smart,Active,2025-08-06,9999-12-31,True
6000025126,523649508,Gas,MTR82360831,Traditional,Active,2022-09-28,2025-05-09,False
6000025126,523649508,Gas,MTR82360831,Smart,Active,2025-05-09,9999-12-31,True
6000033484,4827987008,Gas,MTR62925718,Traditional,Active,2024-02-16,9999-12-31,True
6000021724,3961661789,Gas,MTR57442606,Smart,Active,2023-10-14,9999-12-31,True
6000033818,144038070,Gas,MTR61193987,Smart,Active,2025-04-01,9999-12-31,True
6000034338,1845195448,Gas,MTR27834586,Traditional,Active,2024-01-01,2025-12-28,False
6000034338,1845195448,Gas,MTR27834586,Smart,Active,2025-12-28,9999-12-31,True
6000005164,3169788799,Gas,MTR77309708,Traditional,Active,2024-10-18,9999-12-31,True
6000021458,1129943896,Gas,MTR43675435,Traditional,Active,2024-02-27,9999-12-31,True
6000022179,4591331489,Gas,MTR59500098,Smart,Active,2025-12-27,9999-12-31,True
6000008008,7998614515,Gas,MTR63913118,Traditional,Active,2023-05-19,9999-12-31,True
6000044165,295538527,Gas,MTR37775777,Traditional,Active,2024-02-22,2025-11-28,False
6000044165,295538527,Gas,MTR37775777,Smart,Active,2025-11-28,9999-12-31,True
6000032638,53279068,Gas,MTR12533311,Traditional,Active,2024-02-17,2024-11-26,False
6000032638,53279068,Gas,MTR12533311,Smart,Active,2024-11-26,9999-12-31,True
6000036987,7164351936,Gas,MTR63071563,Traditional,Active,2023-11-12,2025-02-11,False
6000036987,7164351936,Gas,MTR63071563,Smart,Active,2025-02-11,9999-12-31,True
6000044390,5394870098,Gas,MTR25181694,Traditional,Active,2025-12-09,9999-12-31,True
6000036274,1161302474,Gas,MTR96429213,Traditional,Active,2022-08-17,2025-09-20,False
6000036274,1161302474,Gas,MTR96429213,Smart,Active,2025-09-20,9999-12-31,True
6000039416,4777737781,Gas,MTR84424661,Traditional,Active,2024-06-28,2026-01-21,False
6000039416,4777737781,Gas,MTR84424661,Smart,Active,2026-01-21,9999-12-31,True
6000034505,7033860620,Gas,MTR17301245,Smart,Active,2026-07-25,9999-12-31,True
6000006395,6868055176,Gas,MTR12647998,Smart,Active,2023-01-05,9999-12-31,True
6000028492,3502363889,Gas,MTR74735813,Traditional,Active,2022-11-30,2026-07-19,False
6000028492,3502363889,Gas,MTR74735813,Smart,Active,2026-07-19,9999-12-31,True
6000035796,412698196,Gas,MTR81294084,Traditional,Active,2022-08-17,9999-12-31,True
6000010394,7520993901,Gas,MTR37852941,Traditional,Active,2025-12-19,9999-12-31,True
6000043273,5465105329,Gas,MTR14894032,Traditional,Active,2023-11-06,9999-12-31,True
6000028171,1909261222,Gas,MTR59774864,Traditional,Active,2025-05-29,2026-04-23,False
6000028171,1909261222,Gas,MTR59774864,Smart,Active,2026-04-23,9999-12-31,True
6000012542,4203128057,Gas,MTR15400599,Traditional,Active,2024-01-20,9999-12-31,True
6000027533,412297837,Gas,MTR17503346,Traditional,Active,2025-05-08,2026-01-26,False
6000027533,412297837,Gas,MTR17503346,Smart,Active,2026-01-26,9999-12-31,True
6000021980,7375370556,Gas,MTR52958145,Traditional,Active,2025-07-31,9999-12-31,True
6000048464,3632389589,Gas,MTR99576568,Smart,Active,2022-08-23,9999-12-31,True
6000000706,7356216734,Gas,MTR44009623,Smart,Active,2022-10-15,9999-12-31,True
6000039879,3839445362,Gas,MTR57355896,Traditional,Active,2026-07-22,9999-12-31,True
6000031576,6227908449,Gas,MTR66645738,Smart,Active,2024-12-23,9999-12-31,True
6000009052,9866113677,Gas,MTR37652224,Traditional,Active,2022-08-06,2025-04-15,False
6000009052,9866113677,Gas,MTR37652224,Smart,Active,2025-04-15,9999-12-31,True
6000015042,7457673534,Gas,MTR81985764,Smart,Active,2024-01-11,9999-12-31,True
6000047977,6842787282,Gas,MTR57212321,Smart,Active,2023-02-08,9999-12-31,True
6000025084,660349842,Gas,MTR24928942,Smart,Active,2023-05-17,9999-12-31,True
6000024166,8815950957,Gas,MTR44339289,Traditional,Active,2023-07-20,9999-12-31,True
6000003106,5485836202,Gas,MTR14555020,Smart,Active,2023-11-28,9999-12-31,True
6000002711,7473830687,Gas,MTR79658387,Smart,Active,2026-05-24,9999-12-31,True
6000004524,3959286667,Gas,MTR20520952,Traditional,Active,2024-04-21,2024-11-10,False
6000004524,3959286667,Gas,MTR20520952,Smart,Active,2024-11-10,9999-12-31,True
6000006542,7356472885,Gas,MTR71342881,Smart,Active,2025-07-11,9999-12-31,True
6000000473,5421438860,Gas,MTR23724046,Traditional,Active,2023-03-23,9999-12-31,True
6000034433,4408858249,Gas,MTR45463650,Traditional,Active,2025-02-19,9999-12-31,True
6000027093,2580077827,Gas,MTR97827203,Smart,Active,2025-02-08,9999-12-31,True
6000001748,8727735852,Gas,MTR80582545,Traditional,Active,2023-01-31,9999-12-31,True
6000049318,2525487499,Gas,MTR73757450,Traditional,Active,2024-01-06,2025-06-26,False
6000049318,2525487499,Gas,MTR73757450,Smart,Active,2025-06-26,9999-12-31,True
6000047760,8549637886,Gas,MTR66265404,Traditional,Active,2026-05-10,9999-12-31,True
6000043334,1996528455,Gas,MTR47189823,Traditional,Active,2024-04-14,2024-10-02,False
6000043334,1996528455,Gas,MTR47189823,Smart,Active,2024-10-02,9999-12-31,True
6000022014,608690486,Gas,MTR59785593,Traditional,Active,2025-12-09,2026-03-04,False
6000022014,608690486,Gas,MTR59785593,Smart,Active,2026-03-04,9999-12-31,True
6000020064,418733751,Gas,MTR18660211,Traditional,Active,2022-08-02,2025-11-15,False
6000020064,418733751,Gas,MTR18660211,Smart,Active,2025-11-15,9999-12-31,True
6000027358,8457081991,Gas,MTR60340180,Traditional,Active,2022-09-04,9999-12-31,True
6000007376,8956554786,Gas,MTR92827921,Smart,Active,2026-04-22,9999-12-31,True
6000013806,7248014671,Gas,MTR11196140,Traditional,Active,2022-11-29,9999-12-31,True
6000000089,5621964556,Gas,MTR45802538,Traditional,Active,2022-10-01,2026-05-03,False
6000000089,5621964556,Gas,MTR45802538,Smart,Active,2026-05-03,9999-12-31,True
6000011078,8782037927,Gas,MTR50384341,Smart,Active,2024-02-26,9999-12-31,True
6000005812,8734798303,Gas,MTR40835020,Traditional,Active,2022-11-26,2025-05-03,False
6000005812,8734798303,Gas,MTR40835020,Smart,Active,2025-05-03,9999-12-31,True
6000000909,7128282868,Gas,MTR91983141,Traditional,Active,2026-02-08,9999-12-31,True
6000017386,7611796779,Gas,MTR32544579,Traditional,Active,2025-02-03,2025-12-04,False
6000017386,7611796779,Gas,MTR32544579,Smart,Active,2025-12-04,9999-12-31,True
6000027958,8145608990,Gas,MTR41199944,Traditional,Active,2024-05-12,9999-12-31,True
6000040519,6367664982,Gas,MTR60520469,Smart,Active,2024-06-22,9999-12-31,True
6000033694,4165844744,Gas,MTR28276295,Smart,Active,2025-05-24,9999-12-31,True
6000035799,7770113026,Gas,MTR64516635,Smart,Active,2023-04-16,9999-12-31,True
6000033706,2961223510,Gas,MTR11693554,Traditional,Active,2023-08-11,2026-07-07,False
6000033706,2961223510,Gas,MTR11693554,Smart,Active,2026-07-07,9999-12-31,True
6000028511,7236256540,Gas,MTR51780096,Traditional,Active,2023-03-26,9999-12-31,True
6000032613,6111047251,Gas,MTR98425438,Smart,Active,2026-03-06,9999-12-31,True
6000043823,3231079584,Gas,MTR79713090,Traditional,Active,2022-11-11,9999-12-31,True
6000003184,5391600537,Gas,MTR63685585,Traditional,Active,2025-06-24,9999-12-31,True
6000003172,5109881474,Gas,MTR85049717,Traditional,Active,2022-09-12,9999-12-31,True
6000010523,313645069,Gas,MTR54877660,Traditional,Active,2026-01-08,9999-12-31,True
6000049322,544024088,Gas,MTR30642103,Smart,Active,2024-08-14,9999-12-31,True
6000044467,9800911076,Gas,MTR63951387,Traditional,Active,2024-01-04,9999-12-31,True
6000034953,442776303,Gas,MTR23106505,Smart,Active,2025-09-22,9999-12-31,True
6000031537,7267793610,Gas,MTR58123492,Traditional,Active,2026-06-13,9999-12-31,True
6000046559,9058586801,Gas,MTR79408243,Traditional,Active,2024-07-13,9999-12-31,True
6000020960,4441034771,Gas,MTR96469996,Traditional,Active,2026-01-24,9999-12-31,True
6000012927,6987433608,Gas,MTR25321385,Smart,Active,2026-08-05,9999-12-31,True
6000029760,6238791865,Gas,MTR44894560,Traditional,Active,2022-12-22,9999-12-31,True
6000026796,2323510488,Gas,MTR75876299,Traditional,Active,2024-10-19,9999-12-31,True
6000020297,5911469090,Gas,MTR17782311,Smart,Active,2025-03-18,9999-12-31,True
6000024807,7525398648,Gas,MTR47395869,Traditional,Active,2023-07-08,9999-12-31,True
6000019855,3309540115,Gas,MTR56335784,Smart,Active,2025-03-29,9999-12-31,True
6000000752,7354689082,Gas,MTR91307272,Smart,Active,2025-01-19,9999-12-31,True
6000023021,5131800564,Gas,MTR79812902,Traditional,Active,2022-09-06,2026-05-06,False
6000023021,5131800564,Gas,MTR79812902,Smart,Active,2026-05-06,9999-12-31,True
6000027342,8132722047,Gas,MTR93656900,Smart,Active,2025-11-01,9999-12-31,True
6000009387,9201095504,Gas,MTR67362639,Smart,Active,2022-12-12,9999-12-31,True
6000009006,4267474996,Gas,MTR33544084,Smart,Active,2025-03-21,9999-12-31,True
6000046780,2372900040,Gas,MTR56257564,Traditional,Active,2025-08-29,2025-09-13,False
6000046780,2372900040,Gas,MTR56257564,Smart,Active,2025-09-13,9999-12-31,True
6000027053,3389545371,Gas,MTR60407588,Smart,Active,2025-11-12,9999-12-31,True
6000030938,4022004077,Gas,MTR58095379,Smart,Active,2026-06-23,9999-12-31,True
6000015456,19242717,Gas,MTR59239466,Smart,Active,2024-06-19,9999-12-31,True
6000032141,2539287172,Gas,MTR26293091,Traditional,Active,2024-03-09,9999-12-31,True
6000027700,8498366646,Gas,MTR35814680,Traditional,Active,2024-04-03,2025-03-26,False
6000027700,8498366646,Gas,MTR35814680,Smart,Active,2025-03-26,9999-12-31,True
6000042295,3469835617,Gas,MTR25235055,Traditional,Active,2023-09-07,2025-04-13,False
6000042295,3469835617,Gas,MTR25235055,Smart,Active,2025-04-13,9999-12-31,True
6000019964,8960340503,Gas,MTR76252185,Smart,Active,2026-04-06,9999-12-31,True
6000018381,9735766715,Gas,MTR54149252,Traditional,Active,2024-12-28,9999-12-31,True
6000033020,1993834771,Gas,MTR49353930,Traditional,Active,2023-03-31,9999-12-31,True
6000008277,5252860920,Gas,MTR10612217,Smart,Active,2024-09-02,9999-12-31,True
6000003016,6419213338,Gas,MTR84504232,Traditional,Active,2024-08-31,2025-11-20,False
6000003016,6419213338,Gas,MTR84504232,Smart,Active,2025-11-20,9999-12-31,True
6000031313,3907859457,Gas,MTR47872822,Traditional,Active,2023-12-26,9999-12-31,True
6000040392,4812777483,Gas,MTR53182356,Traditional,Active,2022-11-15,9999-12-31,True
6000016139,8285265423,Gas,MTR58649920,Traditional,Active,2023-02-24,2025-12-30,False
6000016139,8285265423,Gas,MTR58649920,Smart,Active,2025-12-30,9999-12-31,True
6000030642,8025956090,Gas,MTR86605855,Traditional,Active,2026-02-23,9999-12-31,True
6000003188,5553969106,Gas,MTR20273816,Smart,Active,2026-02-16,9999-12-31,True
6000020172,6004571875,Gas,MTR92471514,Smart,Active,2024-07-14,9999-12-31,True
6000016203,3797073737,Gas,MTR71232746,Traditional,Active,2024-02-24,2026-07-11,False
6000016203,3797073737,Gas,MTR71232746,Smart,Active,2026-07-11,9999-12-31,True
6000042254,923176574,Gas,MTR25087990,Traditional,Active,2024-10-12,9999-12-31,True
6000017349,7823302012,Gas,MTR45755654,Smart,Active,2026-06-13,9999-12-31,True
6000038457,1561139217,Gas,MTR13737698,Smart,Active,2026-01-11,9999-12-31,True
6000043985,2543770211,Gas,MTR52961543,Traditional,Active,2026-05-29,9999-12-31,True
6000001933,4385597387,Gas,MTR37902618,Traditional,Active,2024-11-06,9999-12-31,True
6000044008,3431728341,Gas,MTR61630184,Traditional,Active,2026-05-04,9999-12-31,True
6000043987,119592392,Gas,MTR89127709,Traditional,Active,2025-07-09,9999-12-31,True
6000029272,8761971537,Gas,MTR45967689,Smart,Active,2025-08-13,9999-12-31,True
6000029701,672999520,Gas,MTR22800751,Smart,Active,2022-11-18,9999-12-31,True
6000011483,5635442372,Gas,MTR73176705,Traditional,Active,2022-12-29,9999-12-31,True
6000000657,6520056794,Gas,MTR80169038,Traditional,Active,2024-03-29,9999-12-31,True
6000024641,512846973,Gas,MTR86804568,Traditional,Active,2025-03-13,9999-12-31,True
6000032373,3736791302,Gas,MTR65246618,Smart,Active,2025-08-12,9999-12-31,True
6000016841,1816662793,Gas,MTR19665599,Traditional,Active,2024-10-04,2026-02-06,False
6000016841,1816662793,Gas,MTR19665599,Smart,Active,2026-02-06,9999-12-31,True
6000045001,4331116764,Gas,MTR87625335,Traditional,Active,2022-09-26,9999-12-31,True
6000001981,8734927488,Gas,MTR83197197,Traditional,Active,2025-08-05,9999-12-31,True
6000009067,1281095990,Gas,MTR60400966,Traditional,Active,2025-03-23,2025-07-09,False
6000009067,1281095990,Gas,MTR60400966,Smart,Active,2025-07-09,9999-12-31,True
6000039435,4579795825,Gas,MTR76103637,Traditional,Active,2022-10-24,2025-09-18,False
6000039435,4579795825,Gas,MTR76103637,Smart,Active,2025-09-18,9999-12-31,True
6000034412,9800686589,Gas,MTR36910645,Smart,Active,2025-03-09,9999-12-31,True
6000014694,5218304178,Gas,MTR25055540,Traditional,Active,2025-07-25,9999-12-31,True
6000010487,5963332475,Gas,MTR97452090,Smart,Active,2026-05-01,9999-12-31,True
6000047860,5468483928,Gas,MTR46010672,Traditional,Active,2022-11-08,2025-11-28,False
6000047860,5468483928,Gas,MTR46010672,Smart,Active,2025-11-28,9999-12-31,True
6000021052,2715025901,Gas,MTR42574919,Smart,Active,2025-08-07,9999-12-31,True
6000031544,5872823247,Gas,MTR59389705,Smart,Active,2025-03-23,9999-12-31,True
6000005118,9821748130,Gas,MTR74163628,Smart,Active,2024-06-22,9999-12-31,True
6000003352,9431077382,Gas,MTR84422979,Traditional,Active,2022-08-05,9999-12-31,True
6000048339,8970030911,Gas,MTR69246791,Traditional,Active,2023-08-06,2025-11-11,False
6000048339,8970030911,Gas,MTR69246791,Smart,Active,2025-11-11,9999-12-31,True
6000036837,350700759,Gas,MTR98299166,Traditional,Active,2026-03-05,2026-03-13,False
6000036837,350700759,Gas,MTR98299166,Smart,Active,2026-03-13,9999-12-31,True
6000023530,8312266472,Gas,MTR20770637,Traditional,Active,2025-05-13,9999-12-31,True
6000028225,3699501628,Gas,MTR78600404,Smart,Active,2024-01-11,9999-12-31,True
6000013334,5117987596,Gas,MTR29489048,Traditional,Active,2025-06-07,9999-12-31,True
6000043498,6969454538,Gas,MTR89456449,Smart,Active,2024-01-09,9999-12-31,True
6000042676,5037029787,Gas,MTR77718982,Traditional,Active,2023-03-18,2026-05-31,False
