CALL_ID,ACCOUNT_NUMBER,CALL_DATE,CALL_DIRECTION,CALL_REASON,RELATED_COMPLAINT_ID,OUTCOME,AGENT_TEAM,CALL_DURATION_MINS
85711,6000018319,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,15
85712,6000045100,2026-03-21,Inbound,Service - General,12657.0,Escalated to Complaint,Customer Service,15
85713,6000013329,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,10
85714,6000013926,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,4
85715,6000046388,2026-03-21,Inbound,Payment / Direct Debit,22628.0,Escalated to Complaint,Collections,14
85716,6000045363,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,19
85717,6000009481,2026-03-21,Inbound,Service - General,,Information Provided,Customer Service,20
85718,6000048839,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,6
85719,6000045448,2026-03-21,Inbound,Debt / Collections,33063.0,Escalated to Complaint,Collections,2
85720,6000005781,2026-03-21,Inbound,Service - General,,Follow-up Required,Customer Service,8
85721,6000026828,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,14
85722,6000043094,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,10
85723,6000028350,2026-03-21,Inbound,Service - General,34302.0,Escalated to Complaint,Customer Service,3
85724,6000009298,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
85725,6000029548,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,2
85726,6000046552,2026-03-22,Inbound,Payment / Direct Debit,45990.0,Escalated to Complaint,Collections,24
85727,6000013156,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,11
85728,6000039240,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
85729,6000015732,2026-03-22,Inbound,Debt / Collections,23499.0,Escalated to Complaint,Collections,18
85730,6000038016,2026-03-22,Inbound,Service - General,32863.0,Escalated to Complaint,Customer Service,7
85731,6000036972,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
85732,6000028165,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
85733,6000007108,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,5
85734,6000001484,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
85735,6000045378,2026-03-22,Inbound,Service - General,31062.0,Escalated to Complaint,Customer Service,23
85736,6000010710,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
85737,6000048445,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,20
85738,6000035753,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,11
85739,6000048987,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
85740,6000035848,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
85741,6000022838,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
85742,6000008223,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,8
85743,6000042573,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,19
85744,6000025550,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,12
85745,6000045266,2026-03-22,Inbound,Service - General,1074.0,Escalated to Complaint,Customer Service,24
85746,6000020415,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,7
85747,6000046457,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
85748,6000021915,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
85749,6000032460,2026-03-22,Inbound,Service - General,39821.0,Escalated to Complaint,Customer Service,12
85750,6000029926,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,24
85751,6000010039,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
85752,6000037135,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,2
85753,6000037581,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,17
85754,6000005495,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,18
85755,6000029862,2026-03-22,Inbound,Service - General,16351.0,Escalated to Complaint,Customer Service,11
85756,6000015130,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,12
85757,6000001087,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,20
85758,6000030329,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,3
85759,6000004874,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
85760,6000017631,2026-03-22,Inbound,Debt / Collections,39599.0,Escalated to Complaint,Collections,11
85761,6000026512,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
85762,6000030692,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,10
85763,6000041206,2026-03-22,Inbound,Service - General,23768.0,Escalated to Complaint,Customer Service,5
85764,6000043158,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,13
85765,6000018850,2026-03-22,Inbound,Service - General,21827.0,Escalated to Complaint,Customer Service,4
85766,6000022357,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,7
85767,6000002333,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,14
85768,6000046062,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
85769,6000040688,2026-03-22,Inbound,Service - General,31383.0,Escalated to Complaint,Customer Service,13
85770,6000047122,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
85771,6000014991,2026-03-22,Inbound,Payment / Direct Debit,37073.0,Escalated to Complaint,Collections,20
85772,6000040323,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,21
85773,6000014484,2026-03-22,Inbound,Service - General,12427.0,Escalated to Complaint,Customer Service,20
85774,6000025015,2026-03-22,Inbound,Service - General,7948.0,Escalated to Complaint,Customer Service,9
85775,6000020643,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
85776,6000041423,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
85777,6000018224,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,6
85778,6000003741,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,23
85779,6000049056,2026-03-22,Inbound,Debt / Collections,48559.0,Escalated to Complaint,Collections,13
85780,6000029694,2026-03-22,Inbound,Service - General,13869.0,Escalated to Complaint,Customer Service,5
85781,6000044812,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,14
85782,6000009982,2026-03-22,Inbound,Payment / Direct Debit,43370.0,Escalated to Complaint,Collections,3
85783,6000023039,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,13
85784,6000005649,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,8
85785,6000017757,2026-03-22,Inbound,Service - General,,Follow-up Required,Customer Service,17
85786,6000049883,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,6
85787,6000018500,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,7
85788,6000002639,2026-03-22,Inbound,Service - General,15350.0,Escalated to Complaint,Customer Service,8
85789,6000000674,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,13
85790,6000008684,2026-03-22,Inbound,Payment / Direct Debit,19208.0,Escalated to Complaint,Collections,20
85791,6000011772,2026-03-22,Inbound,Service - General,15264.0,Escalated to Complaint,Customer Service,13
85792,6000014182,2026-03-22,Inbound,Service - General,44768.0,Escalated to Complaint,Customer Service,24
85793,6000024223,2026-03-22,Inbound,Service - General,6332.0,Escalated to Complaint,Customer Service,7
85794,6000049895,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,8
85795,6000002676,2026-03-22,Inbound,Service - General,,Information Provided,Customer Service,2
85796,6000022455,2026-03-22,Inbound,Service - General,1997.0,Escalated to Complaint,Customer Service,3
85797,6000033906,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,18
85798,6000049192,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,14
85799,6000043018,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,15
85800,6000001406,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
85801,6000041874,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
85802,6000024089,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,23
85803,6000029226,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,18
85804,6000049588,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,4
85805,6000014534,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
85806,6000002866,2026-03-22,Inbound,Service - General,13338.0,Escalated to Complaint,Customer Service,16
85807,6000019378,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,23
85808,6000029871,2026-03-22,Inbound,Service - General,6571.0,Escalated to Complaint,Customer Service,17
85809,6000020775,2026-03-22,Inbound,Service - General,30239.0,Escalated to Complaint,Customer Service,17
85810,6000018990,2026-03-22,Inbound,Debt / Collections,3225.0,Escalated to Complaint,Collections,7
85811,6000018067,2026-03-22,Inbound,Service - General,39658.0,Escalated to Complaint,Customer Service,8
85812,6000020942,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,22
85813,6000012097,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
85814,6000031601,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,8
85815,6000014471,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,8
85816,6000038351,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,2
85817,6000047503,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,5
85818,6000001270,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,7
85819,6000027703,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,3
85820,6000048292,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
85821,6000026403,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,6
85822,6000005101,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,8
85823,6000030688,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,7
85824,6000030930,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,22
85825,6000028641,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,20
85826,6000036781,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,8
85827,6000028563,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,13
85828,6000009994,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
85829,6000019777,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
85830,6000007124,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
85831,6000025341,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,7
85832,6000041121,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
85833,6000040154,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
85834,6000011185,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,2
85835,6000045432,2026-03-22,Inbound,Service - General,5485.0,Escalated to Complaint,Customer Service,5
85836,6000048270,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,7
85837,6000003532,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,22
85838,6000019353,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,13
85839,6000000803,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,3
85840,6000038733,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,22
85841,6000036683,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
85842,6000008876,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,7
85843,6000044049,2026-03-22,Inbound,Service - General,20429.0,Escalated to Complaint,Customer Service,11
85844,6000016240,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,20
85845,6000039161,2026-03-22,Inbound,Billing - Estimated Read,40724.0,Escalated to Complaint,Billing,8
85846,6000044298,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,6
85847,6000048148,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
85848,6000010957,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85849,6000012015,2026-03-22,Inbound,Payment / Direct Debit,1280.0,Escalated to Complaint,Collections,13
85850,6000046276,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
85851,6000015104,2026-03-22,Inbound,Service - General,25301.0,Escalated to Complaint,Customer Service,22
85852,6000014024,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,14
85853,6000014381,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
85854,6000035349,2026-03-22,Inbound,Service - General,24314.0,Escalated to Complaint,Customer Service,9
85855,6000025518,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,8
85856,6000034288,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,21
85857,6000010213,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,7
85858,6000022716,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,16
85859,6000024912,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,22
85860,6000003212,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,20
85861,6000022264,2026-03-22,Inbound,Service - General,45234.0,Escalated to Complaint,Customer Service,3
85862,6000043455,2026-03-22,Inbound,Service - General,42914.0,Escalated to Complaint,Customer Service,5
85863,6000009430,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,15
85864,6000023167,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,16
85865,6000002628,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,11
85866,6000016068,2026-03-22,Inbound,Service - General,1113.0,Escalated to Complaint,Customer Service,21
85867,6000036652,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,16
85868,6000009865,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
85869,6000018107,2026-03-22,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,12
85870,6000002443,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,8
85871,6000015156,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,21
85872,6000007109,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
85873,6000023406,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,24
85874,6000022120,2026-03-22,Inbound,Service - General,,Resolved,Customer Service,16
85875,6000020985,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,3
85876,6000037665,2026-03-22,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,23
85877,6000030455,2026-03-22,Inbound,Payment / Direct Debit,13226.0,Escalated to Complaint,Collections,12
85878,6000000650,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,22
85879,6000047481,2026-03-22,Inbound,Payment / Direct Debit,13186.0,Escalated to Complaint,Collections,8
85880,6000028492,2026-03-22,Inbound,Billing - Estimated Read,17166.0,Escalated to Complaint,Billing,17
85881,6000008338,2026-03-22,Inbound,Service - General,32247.0,Escalated to Complaint,Customer Service,14
85882,6000014668,2026-03-22,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,21
85883,6000020260,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,10
85884,6000036659,2026-03-22,Inbound,Payment / Direct Debit,14781.0,Escalated to Complaint,Collections,23
85885,6000028005,2026-03-22,Inbound,Service - General,27256.0,Escalated to Complaint,Customer Service,4
85886,6000000441,2026-03-22,Outbound,Debt / Collections,,Left Voicemail,Collections,18
85887,6000044542,2026-03-22,Outbound,Debt / Collections,,No Answer,Collections,21
