CONTRACT_ID,ACCOUNT_NUMBER,MPXN,FUEL_TYPE,TARIFF_NAME,CONTRACT_TYPE,CONTRACT_START_DATE,CONTRACT_END_DATE,RENEWAL_NUMBER,DAYS_TO_EXPIRY_AT_ASOF,EXIT_FEE_APPLICABLE,ACQUISITION_CHANNEL,STATUS
6000014947-G-4,6000014947,7450916519,Gas,FixSecure 12,Fixed 12M,2026-04-02,2027-03-28,4,235,False,In-Store,Active
6000010397-G-3,6000010397,7675515936,Gas,DualSaver 18,Fixed 12M,2026-01-20,2027-01-15,3,163,False,In-Store,Ended
6000011274-G-2,6000011274,4439706016,Gas,PriceCapTracker,Fixed 12M,2026-02-03,2027-01-29,2,177,False,Renewal Auto,Ended
6000000488-G-2,6000000488,5268579380,Gas,EcoVariable,Fixed 12M,2025-12-11,2026-12-06,2,123,True,Web,Active
6000024237-G-1,6000024237,7542872376,Gas,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Ended
6000019521-G-1,6000019521,394516518,Gas,FixSecure 12,Fixed 12M,2025-10-20,2026-10-15,1,71,True,In-Store,Ended
6000001524-G-2,6000001524,1619003124,Gas,FixSecure 12,Fixed 12M,2026-07-14,2027-07-09,2,338,False,Telesales,Active
6000022910-G-1,6000022910,188160261,Gas,DualSaver 18,Fixed 24M,2025-06-05,2027-05-26,1,294,True,Price Comparison Site,Ended
6000008308-G-3,6000008308,3799746956,Gas,DualSaver 18,Fixed 12M,2025-09-11,2026-09-06,3,32,True,Web,Active
6000015154-G-1,6000015154,6339595530,Gas,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000013597-G-2,6000013597,1355953745,Gas,EcoVariable,Fixed 24M,2024-11-04,2026-10-25,2,81,False,Price Comparison Site,Active
6000007666-G-2,6000007666,1636395813,Gas,PriceCapTracker,Fixed 12M,2025-09-10,2026-09-05,2,31,True,Price Comparison Site,Ended
6000020551-G-3,6000020551,8045606374,Gas,FixSecure 12,Fixed 12M,2025-10-20,2026-10-15,3,71,True,Web,Active
6000020758-G-2,6000020758,9946577136,Gas,FixSecure 12,Fixed 12M,2025-10-11,2026-10-06,2,62,True,Web,Active
6000017543-G-2,6000017543,2240757522,Gas,StandardVariable,Fixed 12M,2026-04-22,2027-04-17,2,255,True,Web,Active
6000004638-G-1,6000004638,9414136323,Gas,PriceCapTracker,Fixed 12M,2026-01-05,2026-12-31,1,148,False,In-Store,Ended
6000024345-G-4,6000024345,4156446121,Gas,FixSecure 12,Fixed 12M,2026-04-10,2027-04-05,4,243,False,Telesales,Ended
6000011682-G-1,6000011682,3297538873,Gas,DualSaver 18,Fixed 12M,2026-06-24,2027-06-19,1,318,True,Web,Active
6000024589-G-1,6000024589,3251842230,Gas,PriceCapTracker,Fixed 24M,2026-02-18,2028-02-08,1,552,True,Broker,Active
6000008570-G-4,6000008570,2856687664,Gas,PriceCapTracker,Fixed 12M,2026-07-10,2027-07-05,4,334,False,Price Comparison Site,Ended
6000019018-G-1,6000019018,5100672291,Gas,FixSecure 24,Fixed 12M,2025-12-07,2026-12-02,1,119,True,Web,Ended
6000024558-G-2,6000024558,497744607,Gas,GreenFix 12,Fixed 24M,2025-09-18,2027-09-08,2,399,False,Telesales,Active
6000000864-G-3,6000000864,2410831908,Gas,FixSecure 12,Fixed 12M,2025-10-14,2026-10-09,3,65,True,Web,Active
6000010776-G-4,6000010776,5350142894,Gas,EcoVariable,Fixed 12M,2025-09-28,2026-09-23,4,49,True,Telesales,Ended
6000022951-G-2,6000022951,3159461672,Gas,EcoVariable,Fixed 24M,2026-02-04,2028-01-25,2,538,False,Broker,Active
6000009336-G-1,6000009336,5313227795,Gas,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Active
6000010774-G-2,6000010774,5469480138,Gas,PriceCapTracker,Fixed 24M,2025-08-12,2027-08-02,2,362,True,Web,Active
6000013310-G-1,6000013310,1437046784,Gas,EcoVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000012583-G-1,6000012583,7577763788,Gas,EcoVariable,Fixed 12M,2025-09-13,2026-09-08,1,34,True,Web,Ended
6000013872-G-2,6000013872,4045871006,Gas,FixSecure 12,Fixed 12M,2026-03-23,2027-03-18,2,225,True,In-Store,Active
6000001468-G-2,6000001468,6698912095,Gas,StandardVariable,Fixed 24M,2024-08-28,2026-08-18,2,13,True,Broker,Active
6000020725-G-1,6000020725,3911646748,Gas,PriceCapTracker,Fixed 12M,2026-07-09,2027-07-04,1,333,True,In-Store,Active
6000018789-G-3,6000018789,5368685298,Gas,PriceCapTracker,Fixed 12M,2026-06-21,2027-06-16,3,315,True,Web,Ended
6000010491-G-1,6000010491,876790788,Gas,DualSaver 18,Fixed 12M,2025-12-29,2026-12-24,1,141,True,Renewal Auto,Ended
6000018740-G-1,6000018740,251912977,Gas,DualSaver 18,Fixed 24M,2024-12-07,2026-11-27,1,114,True,Web,Active
6000013593-G-4,6000013593,3104141519,Gas,PriceCapTracker,Fixed 12M,2025-11-15,2026-11-10,4,97,False,Renewal Auto,Active
6000017124-G-2,6000017124,7742363717,Gas,FixSecure 12,Fixed 12M,2026-01-15,2027-01-10,2,158,False,Renewal Auto,Ended
6000012757-G-1,6000012757,1899026525,Gas,PriceCapTracker,Fixed 24M,2026-06-25,2028-06-14,1,679,True,Telesales,Active
6000012449-G-1,6000012449,8565920486,Gas,FixSecure 24,Fixed 12M,2026-07-03,2027-06-28,1,327,False,Telesales,Active
6000020208-G-1,6000020208,8799952642,Gas,PriceCapTracker,Fixed 12M,2025-09-21,2026-09-16,1,42,False,Price Comparison Site,Active
6000000818-G-1,6000000818,4353480741,Gas,PriceCapTracker,Fixed 24M,2024-12-20,2026-12-10,1,127,False,Broker,Active
6000023758-G-1,6000023758,8588609742,Gas,GreenFix 12,Fixed 24M,2025-09-07,2027-08-28,1,388,False,Renewal Auto,Ended
6000016251-G-1,6000016251,1866738631,Gas,DualSaver 18,Fixed 24M,2025-03-03,2027-02-21,1,200,False,Renewal Auto,Ended
6000001889-G-2,6000001889,2770666972,Gas,FixSecure 24,Fixed 12M,2026-01-31,2027-01-26,2,174,True,Broker,Active
6000010705-G-1,6000010705,8204636139,Gas,EcoVariable,Fixed 12M,2025-12-23,2026-12-18,1,135,False,Price Comparison Site,Ended
6000005281-G-3,6000005281,9942927860,Gas,PriceCapTracker,Fixed 24M,2026-07-28,2028-07-17,3,712,False,In-Store,Active
6000023503-G-2,6000023503,6299019369,Gas,PriceCapTracker,Fixed 24M,2026-06-11,2028-05-31,2,665,True,Web,Active
6000007234-G-4,6000007234,3453008025,Gas,FixSecure 24,Fixed 12M,2026-01-19,2027-01-14,4,162,True,Web,Active
6000022043-G-2,6000022043,4252770747,Gas,PriceCapTracker,Fixed 12M,2026-07-31,2027-07-26,2,355,False,Broker,Active
6000006507-G-1,6000006507,5557269557,Gas,DualSaver 18,Fixed 24M,2024-10-09,2026-09-29,1,55,True,Web,Ended
6000019742-G-3,6000019742,2455839141,Gas,FixSecure 24,Fixed 12M,2026-04-30,2027-04-25,3,263,False,Broker,Ended
6000018652-G-1,6000018652,2405937296,Gas,StandardVariable,Fixed 24M,2025-10-23,2027-10-13,1,434,False,Price Comparison Site,Active
6000016050-G-1,6000016050,3721973973,Gas,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Ended
6000020426-G-2,6000020426,8989286123,Gas,PriceCapTracker,Fixed 24M,2025-12-18,2027-12-08,2,490,True,Telesales,Active
6000001654-G-2,6000001654,1984719761,Gas,DualSaver 18,Fixed 24M,2026-04-10,2028-03-30,2,603,False,Broker,Active
6000008409-G-4,6000008409,2364798419,Gas,PriceCapTracker,Fixed 12M,2025-11-24,2026-11-19,4,106,True,Price Comparison Site,Active
6000010323-G-2,6000010323,681565320,Gas,StandardVariable,Fixed 12M,2025-08-31,2026-08-26,2,21,False,Renewal Auto,Active
6000000476-G-1,6000000476,7370100539,Gas,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Ended
6000006059-G-1,6000006059,3504990508,Gas,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000006108-G-4,6000006108,9336022169,Gas,FixSecure 12,Fixed 12M,2026-02-15,2027-02-10,4,189,True,Web,Active
6000023434-G-3,6000023434,1739944208,Gas,FixSecure 24,Fixed 12M,2026-02-09,2027-02-04,3,183,True,Price Comparison Site,Active
6000006985-G-4,6000006985,6204329319,Gas,DualSaver 18,Fixed 12M,2026-04-01,2027-03-27,4,234,False,Web,Ended
6000008450-G-1,6000008450,7677816635,Gas,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000022386-G-3,6000022386,9019870905,Gas,PriceCapTracker,Fixed 12M,2026-05-13,2027-05-08,3,276,False,Price Comparison Site,Active
6000004602-G-2,6000004602,1971090056,Gas,FixSecure 12,Fixed 24M,2025-03-24,2027-03-14,2,221,False,Renewal Auto,Ended
6000005324-G-1,6000005324,9111019828,Gas,EcoVariable,Fixed 24M,2026-03-12,2028-03-01,1,574,False,Web,Active
6000015780-G-4,6000015780,6655698444,Gas,EcoVariable,Fixed 12M,2026-01-03,2026-12-29,4,146,True,Telesales,Ended
6000009830-G-4,6000009830,9673971621,Gas,EcoVariable,Fixed 12M,2026-04-20,2027-04-15,4,253,False,Broker,Active
6000003620-G-2,6000003620,6349370693,Gas,EcoVariable,Fixed 12M,2026-06-01,2027-05-27,2,295,True,Web,Ended
6000013201-G-1,6000013201,165655516,Gas,FixSecure 24,Fixed 24M,2024-11-16,2026-11-06,1,93,True,Price Comparison Site,Ended
6000018714-G-4,6000018714,8433647714,Gas,StandardVariable,Fixed 12M,2026-03-05,2027-02-28,4,207,False,Web,Active
6000011260-G-1,6000011260,8960956232,Gas,GreenFix 12,Fixed 24M,2026-03-09,2028-02-27,1,571,True,Web,Ended
6000014303-G-4,6000014303,1583462615,Gas,FixSecure 24,Fixed 12M,2025-08-18,2026-08-13,4,8,False,Renewal Auto,Active
6000021535-G-1,6000021535,7836354437,Gas,DualSaver 18,Fixed 24M,2026-03-09,2028-02-27,1,571,True,Price Comparison Site,Active
6000024249-G-3,6000024249,4355269922,Gas,GreenFix 12,Fixed 12M,2026-02-15,2027-02-10,3,189,True,Price Comparison Site,Active
6000005456-G-1,6000005456,830333924,Gas,EcoVariable,Fixed 12M,2025-11-17,2026-11-12,1,99,True,Price Comparison Site,Ended
6000016982-G-2,6000016982,5168743833,Gas,GreenFix 12,Fixed 24M,2026-01-20,2028-01-10,2,523,True,Telesales,Active
6000000794-G-1,6000000794,7323005206,Gas,StandardVariable,Fixed 24M,2025-08-16,2027-08-06,1,366,True,Web,Active
6000011923-G-1,6000011923,4105163522,Gas,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000018503-G-2,6000018503,8775610512,Gas,StandardVariable,Fixed 24M,2025-12-27,2027-12-17,2,499,False,Telesales,Active
6000015512-G-4,6000015512,7624935377,Gas,StandardVariable,Fixed 12M,2026-01-13,2027-01-08,4,156,True,Telesales,Active
6000023173-G-2,6000023173,1106502786,Gas,FixSecure 24,Fixed 24M,2025-12-18,2027-12-08,2,490,False,Renewal Auto,Ended
6000004995-G-1,6000004995,8637509969,Gas,FixSecure 24,Fixed 24M,2025-02-11,2027-02-01,1,180,True,Broker,Active
6000018578-G-3,6000018578,4890217299,Gas,StandardVariable,Fixed 12M,2025-12-13,2026-12-08,3,125,False,In-Store,Active
6000021055-G-2,6000021055,7781768276,Gas,StandardVariable,Fixed 24M,2025-11-05,2027-10-26,2,447,True,Renewal Auto,Ended
6000006031-G-1,6000006031,5381621643,Gas,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Ended
6000008643-G-3,6000008643,566599170,Gas,FixSecure 12,Fixed 12M,2026-02-23,2027-02-18,3,197,True,In-Store,Active
6000012514-G-1,6000012514,4385860743,Gas,FixSecure 12,Fixed 24M,2025-11-28,2027-11-18,1,470,True,Price Comparison Site,Active
6000014419-G-2,6000014419,2647742675,Gas,PriceCapTracker,Fixed 12M,2025-10-18,2026-10-13,2,69,True,Renewal Auto,Active
6000013774-G-1,6000013774,3513166245,Gas,GreenFix 12,Fixed 12M,2025-09-14,2026-09-09,1,35,False,Price Comparison Site,Active
6000012943-G-3,6000012943,429717673,Gas,EcoVariable,Fixed 12M,2025-08-24,2026-08-19,3,14,True,In-Store,Active
6000020926-G-4,6000020926,9253813035,Gas,GreenFix 12,Fixed 12M,2026-02-28,2027-02-23,4,202,False,Telesales,Ended
6000019752-G-3,6000019752,1867409207,Gas,FixSecure 24,Fixed 12M,2026-07-03,2027-06-28,3,327,True,Web,Active
6000018727-G-1,6000018727,4874032629,Gas,DualSaver 18,Fixed 12M,2026-03-10,2027-03-05,1,212,False,Renewal Auto,Ended
6000002826-G-4,6000002826,5702689799,Gas,GreenFix 12,Fixed 12M,2025-11-20,2026-11-15,4,102,False,Web,Ended
6000007056-G-4,6000007056,5779227636,Gas,PriceCapTracker,Fixed 12M,2026-04-23,2027-04-18,4,256,False,Telesales,Ended
6000018950-G-1,6000018950,5540719707,Gas,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000022536-G-1,6000022536,8790202313,Gas,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Active
6000009262-G-2,6000009262,755405391,Gas,EcoVariable,Fixed 12M,2026-02-08,2027-02-03,2,182,True,In-Store,Ended
6000020659-G-2,6000020659,2403649638,Gas,StandardVariable,Fixed 24M,2026-03-19,2028-03-08,2,581,True,Price Comparison Site,Active
6000007437-G-2,6000007437,1367180917,Gas,FixSecure 24,Fixed 24M,2025-01-02,2026-12-23,2,140,False,Web,Active
6000023468-G-1,6000023468,537526354,Gas,DualSaver 18,Fixed 24M,2026-02-18,2028-02-08,1,552,True,Renewal Auto,Active
6000020824-G-2,6000020824,9863221716,Gas,FixSecure 12,Fixed 12M,2025-10-10,2026-10-05,2,61,False,Price Comparison Site,Ended
6000005036-G-1,6000005036,9548378299,Gas,StandardVariable,Fixed 24M,2026-02-24,2028-02-14,1,558,True,Web,Ended
6000015038-G-1,6000015038,2055287484,Gas,StandardVariable,Fixed 12M,2026-05-22,2027-05-17,1,285,True,Web,Ended
6000011014-G-2,6000011014,55922829,Gas,GreenFix 12,Fixed 12M,2026-02-04,2027-01-30,2,178,True,Price Comparison Site,Active
6000016141-G-2,6000016141,6210663576,Gas,PriceCapTracker,Fixed 12M,2025-11-13,2026-11-08,2,95,True,Renewal Auto,Active
6000004745-G-2,6000004745,7460684527,Gas,DualSaver 18,Fixed 12M,2025-11-21,2026-11-16,2,103,False,In-Store,Ended
6000021485-G-4,6000021485,313625670,Gas,FixSecure 24,Fixed 12M,2026-04-27,2027-04-22,4,260,True,Renewal Auto,Active
6000014103-G-1,6000014103,3168033099,Gas,EcoVariable,Fixed 12M,2025-12-10,2026-12-05,1,122,False,Web,Active
6000016059-G-1,6000016059,8339638281,Gas,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Ended
6000016340-G-4,6000016340,5321038950,Gas,PriceCapTracker,Fixed 12M,2026-04-16,2027-04-11,4,249,False,Web,Ended
6000004974-G-1,6000004974,5334158181,Gas,PriceCapTracker,Fixed 24M,2025-08-14,2027-08-04,1,364,True,Web,Active
6000000294-G-1,6000000294,7131433898,Gas,EcoVariable,Fixed 12M,2025-10-10,2026-10-05,1,61,True,Price Comparison Site,Active
6000022599-G-4,6000022599,7534610637,Gas,EcoVariable,Fixed 12M,2025-10-01,2026-09-26,4,52,True,Web,Active
6000016283-G-2,6000016283,966615462,Gas,PriceCapTracker,Fixed 24M,2024-10-22,2026-10-12,2,68,True,In-Store,Active
6000024206-G-3,6000024206,7843073110,Gas,EcoVariable,Fixed 12M,2025-12-11,2026-12-06,3,123,False,Web,Active
6000024753-G-1,6000024753,6300906753,Gas,StandardVariable,Fixed 12M,2026-05-24,2027-05-19,1,287,True,Renewal Auto,Active
6000022980-G-1,6000022980,6239567523,Gas,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000015994-G-4,6000015994,9165306058,Gas,DualSaver 18,Fixed 12M,2025-12-22,2026-12-17,4,134,False,Web,Ended
6000022737-G-1,6000022737,7797412714,Gas,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000016846-G-1,6000016846,1255947726,Gas,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000003161-G-1,6000003161,5638247027,Gas,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,In-Store,Active
6000015896-G-3,6000015896,664133408,Gas,FixSecure 12,Fixed 12M,2026-07-20,2027-07-15,3,344,False,Price Comparison Site,Active
6000014954-G-2,6000014954,7523054345,Gas,EcoVariable,Fixed 12M,2026-03-31,2027-03-26,2,233,True,Telesales,Active
6000024077-G-3,6000024077,5025524222,Gas,GreenFix 12,Fixed 12M,2026-04-01,2027-03-27,3,234,True,Telesales,Active
6000015564-G-4,6000015564,3945760157,Gas,PriceCapTracker,Fixed 12M,2026-02-13,2027-02-08,4,187,False,Price Comparison Site,Active
6000021605-G-2,6000021605,8218459356,Gas,PriceCapTracker,Fixed 12M,2025-12-26,2026-12-21,2,138,True,Web,Active
6000019804-G-3,6000019804,5459776163,Gas,DualSaver 18,Fixed 12M,2025-12-19,2026-12-14,3,131,False,Price Comparison Site,Active
6000014088-G-4,6000014088,1373057080,Gas,EcoVariable,Fixed 12M,2026-04-18,2027-04-13,4,251,False,Web,Ended
6000015892-G-1,6000015892,7732621585,Gas,PriceCapTracker,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000001761-G-1,6000001761,116111836,Gas,FixSecure 24,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Active
6000018038-G-1,6000018038,3377599420,Gas,StandardVariable,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000014668-G-4,6000014668,9528297939,Gas,DualSaver 18,Fixed 12M,2025-10-28,2026-10-23,4,79,True,Web,Active
6000016779-G-3,6000016779,7891919733,Gas,GreenFix 12,Fixed 12M,2026-03-17,2027-03-12,3,219,False,Telesales,Active
6000003354-G-1,6000003354,5295822798,Gas,EcoVariable,Fixed 12M,2026-02-28,2027-02-23,1,202,True,Broker,Ended
6000013870-G-1,6000013870,1785227908,Gas,FixSecure 24,Fixed 24M,2025-07-05,2027-06-25,1,324,True,Web,Ended
6000003155-G-1,6000003155,8496803632,Gas,GreenFix 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000009207-G-2,6000009207,1391483893,Gas,FixSecure 24,Fixed 24M,2025-09-02,2027-08-23,2,383,False,Renewal Auto,Active
6000018279-G-1,6000018279,6600338265,Gas,FixSecure 12,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Active
6000016889-G-3,6000016889,4414721110,Gas,DualSaver 18,Fixed 12M,2025-10-04,2026-09-29,3,55,False,Price Comparison Site,Ended
6000006939-G-4,6000006939,6068848393,Gas,FixSecure 24,Fixed 12M,2026-06-28,2027-06-23,4,322,True,Renewal Auto,Active
6000002990-G-1,6000002990,9658435165,Gas,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Price Comparison Site,Active
6000019357-G-1,6000019357,1061516810,Gas,FixSecure 24,Fixed 12M,2026-05-25,2027-05-20,1,288,True,Web,Active
6000019807-G-2,6000019807,4429155873,Gas,EcoVariable,Fixed 24M,2025-08-18,2027-08-08,2,368,True,Web,Active
6000017091-G-2,6000017091,3964009660,Gas,StandardVariable,Fixed 24M,2026-05-04,2028-04-23,2,627,True,Web,Active
6000013272-G-1,6000013272,1016390318,Gas,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Web,Ended
6000015284-G-1,6000015284,9338186916,Gas,FixSecure 12,Fixed 12M,2026-07-11,2027-07-06,1,335,True,Renewal Auto,Active
6000012598-G-1,6000012598,4961623807,Gas,PriceCapTracker,Fixed 24M,2026-03-27,2028-03-16,1,589,True,Renewal Auto,Active
6000007088-G-4,6000007088,59078520,Gas,StandardVariable,Fixed 12M,2026-04-18,2027-04-13,4,251,False,Web,Active
6000020672-G-3,6000020672,2409039483,Gas,GreenFix 12,Fixed 12M,2025-09-02,2026-08-28,3,23,False,Broker,Active
6000003379-G-4,6000003379,290721855,Gas,PriceCapTracker,Fixed 12M,2026-04-14,2027-04-09,4,247,False,In-Store,Ended
6000019232-G-2,6000019232,9598439583,Gas,StandardVariable,Fixed 24M,2026-07-28,2028-07-17,2,712,True,Price Comparison Site,Ended
6000016835-G-2,6000016835,4693179707,Gas,DualSaver 18,Fixed 12M,2026-05-25,2027-05-20,2,288,True,Web,Active
6000017072-G-1,6000017072,5268155976,Gas,StandardVariable,Fixed 12M,2025-10-06,2026-10-01,1,57,False,Web,Active
6000002341-G-4,6000002341,940664132,Gas,GreenFix 12,Fixed 12M,2026-06-22,2027-06-17,4,316,True,Price Comparison Site,Active
6000023295-G-2,6000023295,6196339293,Gas,FixSecure 24,Fixed 24M,2024-09-09,2026-08-30,2,25,False,Broker,Ended
6000020409-G-2,6000020409,6082462733,Gas,DualSaver 18,Fixed 24M,2026-03-01,2028-02-19,2,563,False,Price Comparison Site,Ended
6000024165-G-2,6000024165,1004650305,Gas,EcoVariable,Fixed 24M,2026-04-07,2028-03-27,2,600,False,Web,Active
6000001460-G-4,6000001460,4498164329,Gas,GreenFix 12,Fixed 12M,2026-02-09,2027-02-04,4,183,True,In-Store,Active
6000009690-G-1,6000009690,5808936526,Gas,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Ended
6000010000-G-4,6000010000,2049044376,Gas,EcoVariable,Fixed 12M,2026-04-02,2027-03-28,4,235,True,Web,Active
6000022506-G-4,6000022506,5917923329,Gas,GreenFix 12,Fixed 12M,2026-05-04,2027-04-29,4,267,False,Price Comparison Site,Ended
6000007773-G-1,6000007773,5280577629,Gas,EcoVariable,Fixed 24M,2026-01-06,2027-12-27,1,509,True,Price Comparison Site,Active
6000008830-G-4,6000008830,8753335118,Gas,StandardVariable,Fixed 12M,2026-04-24,2027-04-19,4,257,False,Price Comparison Site,Ended
6000014087-G-3,6000014087,6610861697,Gas,PriceCapTracker,Fixed 12M,2025-10-08,2026-10-03,3,59,False,Web,Active
6000010562-G-1,6000010562,5199195154,Gas,FixSecure 24,Fixed 12M,2026-01-24,2027-01-19,1,167,True,Price Comparison Site,Ended
6000007648-G-1,6000007648,5260521980,Gas,PriceCapTracker,Fixed 12M,2026-06-10,2027-06-05,1,304,True,In-Store,Ended
6000019656-G-3,6000019656,3614407799,Gas,StandardVariable,Fixed 12M,2026-07-01,2027-06-26,3,325,False,Renewal Auto,Ended
6000016368-G-2,6000016368,688954798,Gas,GreenFix 12,Fixed 24M,2024-09-28,2026-09-18,2,44,True,In-Store,Ended
6000014892-G-1,6000014892,4192906135,Gas,GreenFix 12,Fixed 12M,2025-08-22,2026-08-17,1,12,False,Web,Active
6000024873-G-1,6000024873,6701764295,Gas,PriceCapTracker,Fixed 24M,2025-04-22,2027-04-12,1,250,True,Web,Ended
6000008988-G-1,6000008988,5826179439,Gas,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Telesales,Active
6000019189-G-4,6000019189,7329850561,Gas,FixSecure 12,Fixed 12M,2026-04-26,2027-04-21,4,259,True,Broker,Active
6000019082-G-1,6000019082,497971113,Gas,StandardVariable,Fixed 12M,2026-06-01,2027-05-27,1,295,False,Renewal Auto,Active
6000020670-G-2,6000020670,4919099884,Gas,FixSecure 12,Fixed 24M,2025-06-19,2027-06-09,2,308,True,Price Comparison Site,Active
6000002710-G-1,6000002710,8622260205,Gas,EcoVariable,Fixed 12M,2026-01-03,2026-12-29,1,146,True,Price Comparison Site,Ended
6000000391-G-1,6000000391,8555574058,Gas,DualSaver 18,Standard Variable,2026-08-05,9999-12-31,1,99999,False,Broker,Ended
6000001637-G-2,6000001637,9339051496,Gas,FixSecure 24,Fixed 24M,2026-04-22,2028-04-11,2,615,True,Broker,Ended
6000018696-G-1,6000018696,7436834920,Gas,FixSecure 24,Fixed 24M,2025-10-28,2027-10-18,1,439,True,Renewal Auto,Active
6000021868-G-1,6000021868,8883969440,Gas,FixSecure 12,Fixed 24M,2024-09-18,2026-09-08,1,34,True,In-Store,Ended
6000010492-G-2,6000010492,4668439472,Gas,PriceCapTracker,Fixed 24M,2025-05-28,2027-05-18,2,286,True,Renewal Auto,Ended
